id_unico,Serie,Temporada,Episodio,Nombre_Completo,Fecha_alaire,Premier,Cod_Pais,Pais,Tipo_#,Tipo,Estado_Film_#,Estado_Film,Genero_1_#,Genero_1,Genero_2,Genero_3,Genero_4,Avg_Runtime,Avg_rating,pag_web
2165005,all-ab,2020,Android Ostracization,all-about-android-2020-12-01-android-ostracization,2020-12-01,2011-03-29,US,United States,1,regular,1,Running,0,,,,,90.0,,https://www.tvmaze.com/episodes/2165005/all-about-android-2020-12-01-android-ostracization
1963910,a-teacher-,1,Episode 6,a-teacher-1x06-episode-6,2020-12-01,2020-11-10,US,United States,1,regular,0,Ended,7,Drama,,,,27.0,7.7,https://www.tvmaze.com/episodes/1963910/a-teacher-1x06-episode-6
1977755,tooning-out-the-news-,1,"""Inside the Hill""",tooning-out-the-news-1x105-inside-the-hill,2020-12-01,2020-04-07,nan,nan,1,regular,1,Running,5,Comedy,,,,15.0,,https://www.tvmaze.com/episodes/1977755/tooning-out-the-news-1x105-inside-the-hill
1979393,i-was-a-teenage-felon-,1,The K2 Kingpin,i-was-a-teenage-felon-1x09-the-k2-kingpin,2020-12-01,2020-09-22,nan,nan,1,regular,1,Running,6,Crime,,,,60.0,,https://www.tvmaze.com/episodes/1979393/i-was-a-teenage-felon-1x09-the-k2-kingpin
1960028,goede-tijden-slechte-tijden-3,31,Aflevering 6309,goede-tijden-slechte-tijden-31x54-aflevering-6309,2020-12-01,1990-10-01,nan,nan,1,regular,1,Running,7,Drama,Romance,,,25.0,,https://www.tvmaze.com/episodes/1960028/goede-tijden-slechte-tijden-31x54-aflevering-6309
1976929,cheyenne-et-lola-,1,Les chacals,cheyenne-et-lola-1x03-les-chacals,2020-12-01,2020-11-24,nan,nan,1,regular,1,Running,7,Drama,Comedy,Crime,,50.0,,https://www.tvmaze.com/episodes/1976929/cheyenne-et-lola-1x03-les-chacals
1976930,cheyenne-et-lola-,1,Eldorado,cheyenne-et-lola-1x04-eldorado,2020-12-01,2020-11-24,nan,nan,1,regular,1,Running,7,Drama,Comedy,Crime,,50.0,,https://www.tvmaze.com/episodes/1976930/cheyenne-et-lola-1x04-eldorado
1978451,chicken-girls-,7,Breakfast Club,chicken-girls-7x13-breakfast-club,2020-12-01,2017-09-05,US,United States,1,regular,1,Running,7,Drama,Music,Romance,,14.0,,https://www.tvmaze.com/episodes/1978451/chicken-girls-7x13-breakfast-club
1972782,kontakty-,1,"КОНТАКТЫ в телефоне Сергея Лазарева: Тимати, Полина Гагарина, Влад Топалов, Ида Галич",kontakty-1x28-kontakty-v-telefone-sergea-lazareva-timati-polina-gagarina-vlad-topalov-ida-galic,2020-12-02,2019-04-03,nan,nan,1,regular,1,Running,0,,,,,42.0,,https://www.tvmaze.com/episodes/1972782/kontakty-1x28-kontakty-v-telefone-sergea-lazareva-timati-polina-gagarina-vlad-topalov-ida-galic
1979223,kotiki-,1,Серия 3,kotiki-1x03-seria-3,2020-12-02,2020-11-30,RU,Russian Federation,1,regular,0,Ended,5,Comedy,,,,12.0,,https://www.tvmaze.com/episodes/1979223/kotiki-1x03-seria-3
1971567,mermaid-prince-,2,Episode 7,mermaid-prince-2x07-episode-7,2020-12-02,2020-04-14,KR,"Korea, Republic of",1,regular,0,Ended,7,Drama,Romance,Mystery,,15.0,,https://www.tvmaze.com/episodes/1971567/mermaid-prince-2x07-episode-7
1983072,wan-sheng-jie-,2,All products funds were spent on this episode,wan-sheng-jie-2x10-all-products-funds-were-spent-on-this-episode,2020-12-02,2020-04-01,CN,China,1,regular,1,Running,5,Comedy,Anime,Supernatural,,4.0,,https://www.tvmaze.com/episodes/1983072/wan-sheng-jie-2x10-all-products-funds-were-spent-on-this-episode
2386103,xian-feng-jian-yu-lu-1,1,Episode 44,xian-feng-jian-yu-lu-1x44-episode-44,2020-12-02,2020-07-11,CN,China,1,regular,1,Running,1,Action,Anime,Fantasy,Supernatural,7.0,,https://www.tvmaze.com/episodes/2386103/xian-feng-jian-yu-lu-1x44-episode-44
1985615,yi-nian-yong-heng-,1,Episode 19,yi-nian-yong-heng-1x19-episode-19,2020-12-02,2020-08-12,CN,China,1,regular,1,Running,5,Comedy,Action,Anime,Fantasy,19.0,,https://www.tvmaze.com/episodes/1985615/yi-nian-yong-heng-1x19-episode-19
2030018,dolls-frontline-,2,Episode 10,dolls-frontline-2x10-episode-10,2020-12-02,2019-07-28,CN,China,1,regular,0,Ended,5,Comedy,Anime,Science-Fiction,,5.0,,https://www.tvmaze.com/episodes/2030018/dolls-frontline-2x10-episode-10
1973540,please-wait-brother-,1,Episode 19,please-wait-brother-1x19-episode-19,2020-12-02,2020-11-17,CN,China,1,regular,0,Ended,5,Comedy,,,,37.0,,https://www.tvmaze.com/episodes/1973540/please-wait-brother-1x19-episode-19
1973541,please-wait-brother-,1,Episode 20,please-wait-brother-1x20-episode-20,2020-12-02,2020-11-17,CN,China,1,regular,0,Ended,5,Comedy,,,,37.0,,https://www.tvmaze.com/episodes/1973541/please-wait-brother-1x20-episode-20
2066367,chu-feng-yi-dian-shizi-,1,Episode 4,chu-feng-yi-dian-shizi-1x04-episode-4,2020-12-02,2020-11-18,CN,China,1,regular,0,Ended,1,Action,,,,30.0,,https://www.tvmaze.com/episodes/2066367/chu-feng-yi-dian-shizi-1x04-episode-4
2113316,klassen-,3,Tøff kjærlighet,klassen-3x15-toff-kjaerlighet,2020-12-02,2019-09-06,NO,Norway,1,regular,1,Running,7,Drama,Comedy,Children,,11.0,,https://www.tvmaze.com/episodes/2113316/klassen-3x15-toff-kjaerlighet
2205966,my-supernatural-power-,1,Episode 9,my-supernatural-power-1x09-episode-9,2020-12-02,2020-11-18,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/2205966/my-supernatural-power-1x09-episode-9
2205967,my-supernatural-power-,1,Episode 10,my-supernatural-power-1x10-episode-10,2020-12-02,2020-11-18,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/2205967/my-supernatural-power-1x10-episode-10
1977310,stjernestov-,1,Episode 2,stjernestov-1x02-episode-2,2020-12-02,2020-12-01,NO,Norway,1,regular,0,Ended,7,Drama,Children,Family,,20.0,,https://www.tvmaze.com/episodes/1977310/stjernestov-1x02-episode-2
2003090,slepaa-1,10,Узоры,slepaa-10x94-uzory,2020-12-02,2014-08-18,RU,Russian Federation,1,regular,1,Running,7,Drama,,,,25.0,,https://www.tvmaze.com/episodes/2003090/slepaa-10x94-uzory
1973846,im-a-celebritythe-daily-drop-,1,"Beverley Callard, Victoria Derbyshire, Matt Edmondson, Sunetra Sarker",im-a-celebritythe-daily-drop-1x15-beverley-callard-victoria-derbyshire-matt-edmondson-sunetra-sarker,2020-12-02,2020-11-16,GB,United Kingdom,1,regular,0,Ended,0,,,,,30.0,,https://www.tvmaze.com/episodes/1973846/im-a-celebritythe-daily-drop-1x15-beverley-callard-victoria-derbyshire-matt-edmondson-sunetra-sarker
2018176,orkestr-,1,Сен әнші балапан болмай-ақ қой!,orkestr-1x06-sen-nsi-balapan-bolmaj-ak-koj,2020-12-02,2020-11-04,KZ,Kazakhstan,1,regular,1,Running,0,,,,,20.0,,https://www.tvmaze.com/episodes/2018176/orkestr-1x06-sen-nsi-balapan-bolmaj-ak-koj
1979370,melon-,2020,Day 1,melon-music-awards-2020-12-02-day-1,2020-12-02,2009-12-19,KR,"Korea, Republic of",1,regular,1,Running,14,Music,,,,300.0,,https://www.tvmaze.com/episodes/1979370/melon-music-awards-2020-12-02-day-1
1965919,new-ja,2020,BEST OF THE SUPER Jr.27 Night 7,new-japan-pro-wrestling-2020-12-02-best-of-the-super-jr27-night-7,2020-12-02,2015-01-04,JP,Japan,1,regular,1,Running,0,,,,,99.0,,https://www.tvmaze.com/episodes/1965919/new-japan-pro-wrestling-2020-12-02-best-of-the-super-jr27-night-7
2174898,the-smart-money-woman-,1,Investment Strategy,the-smart-money-woman-1x11-investment-strategy,2020-12-02,2020-09-23,nan,nan,1,regular,1,Running,0,,,,,60.0,,https://www.tvmaze.com/episodes/2174898/the-smart-money-woman-1x11-investment-strategy
1982912,alex-og-aune-1,1,Setter Bleik på kartet,alex-og-aune-1x03-setter-bleik-pa-kartet,2020-12-02,2020-11-30,NO,Norway,1,regular,2,To Be Determined,5,Comedy,,,,12.0,,https://www.tvmaze.com/episodes/1982912/alex-og-aune-1x03-setter-bleik-pa-kartet
2153914,gjor-det-sjol-,1,Snøkule,gjor-det-sjol-1x42-snokule,2020-12-02,2020-07-08,NO,Norway,1,regular,1,Running,5,Comedy,Children,,,5.0,,https://www.tvmaze.com/episodes/2153914/gjor-det-sjol-1x42-snokule
2153915,gjor-det-sjol-,1,Cornflakesgodteri,gjor-det-sjol-1x43-cornflakesgodteri,2020-12-02,2020-07-08,NO,Norway,1,regular,1,Running,5,Comedy,Children,,,5.0,,https://www.tvmaze.com/episodes/2153915/gjor-det-sjol-1x43-cornflakesgodteri
2182080,for-vi-motes-,1,Episode 5,for-vi-motes-1x05-episode-5,2020-12-02,2020-11-04,NO,Norway,1,regular,1,Running,14,Music,,,,7.0,,https://www.tvmaze.com/episodes/2182080/for-vi-motes-1x05-episode-5
1975171,the-yo,2020,"December 2, 2020",the-young-turks-2020-12-02-december-2-2020,2020-12-02,2013-12-24,nan,nan,1,regular,1,Running,0,,,,,120.0,,https://www.tvmaze.com/episodes/1975171/the-young-turks-2020-12-02-december-2-2020
2007414,studio-paradise-1,11,Avsnitt 11,studio-paradise-11x11-avsnitt-11,2020-12-02,2013-11-20,nan,nan,1,regular,1,Running,0,,,,,38.0,,https://www.tvmaze.com/episodes/2007414/studio-paradise-11x11-avsnitt-11
1976203,unhhhh-,5,Ready 4 Love,unhhhh-5x28-ready-4-love,2020-12-02,2016-03-25,nan,nan,1,regular,1,Running,5,Comedy,,,,11.0,,https://www.tvmaze.com/episodes/1976203/unhhhh-5x28-ready-4-love
2176119,scisho,2020,Bizarre Creatures of the Deep Sea | Compilation,scishow-2020-12-02-bizarre-creatures-of-the-deep-sea-compilation,2020-12-02,2012-01-02,nan,nan,1,regular,1,Running,0,,,,,9.0,,https://www.tvmaze.com/episodes/2176119/scishow-2020-12-02-bizarre-creatures-of-the-deep-sea-compilation
1997806,uznat-za-10-sekund-,4,SQWOZ BAB,uznat-za-10-sekund-4x39-sqwoz-bab,2020-12-02,2016-12-12,nan,nan,1,regular,1,Running,14,Music,,,,23.0,,https://www.tvmaze.com/episodes/1997806/uznat-za-10-sekund-4x39-sqwoz-bab
2041155,dtk-elviszlek-magammal-,7,"Papp Timi koreográfus, a Freelusion Dance Company alapítója",dtk-elviszlek-magammal-7x17-papp-timi-koreografus-a-freelusion-dance-company-alapitoja,2020-12-02,2015-10-07,nan,nan,1,regular,1,Running,0,,,,,33.0,,https://www.tvmaze.com/episodes/2041155/dtk-elviszlek-magammal-7x17-papp-timi-koreografus-a-freelusion-dance-company-alapitoja
1978898,doma-lucse-,3,"Радомышль, Коростышев, Тоннель любви, Таракановский форт, Подгорецкий и Олеський замки",doma-lucse-3x17-radomysl-korostysev-tonnel-lubvi-tarakanovskij-fort-podgoreckij-i-oleskij-zamki,2020-12-02,2018-11-14,nan,nan,1,regular,2,To Be Determined,20,Travel,,,,59.0,,https://www.tvmaze.com/episodes/1978898/doma-lucse-3x17-radomysl-korostysev-tonnel-lubvi-tarakanovskij-fort-podgoreckij-i-oleskij-zamki
1977530,good-mythical-morning-1,18,Cooking Meat In Different Liquids (Taste Test),good-mythical-morning-18x57-cooking-meat-in-different-liquids-taste-test,2020-12-02,2014-09-08,nan,nan,1,regular,1,Running,0,,,,,14.0,,https://www.tvmaze.com/episodes/1977530/good-mythical-morning-18x57-cooking-meat-in-different-liquids-taste-test
1978866,vopros-rebrom-,4,Выпуск 14. Владимир Маркони,vopros-rebrom-4x02-vypusk-14-vladimir-markoni,2020-12-02,2019-08-06,nan,nan,1,regular,1,Running,0,,,,,37.0,,https://www.tvmaze.com/episodes/1978866/vopros-rebrom-4x02-vypusk-14-vladimir-markoni
2008207,intervu-s-komikom-,1,Елена Новикова,intervu-s-komikom-1x11-elena-novikova,2020-12-02,2019-03-04,nan,nan,1,regular,0,Ended,5,Comedy,,,,54.0,,https://www.tvmaze.com/episodes/2008207/intervu-s-komikom-1x11-elena-novikova
1975245,the-graduates-,1,Episode 9,the-graduates-1x09-episode-9,2020-12-02,2020-10-07,nan,nan,1,regular,0,Ended,7,Drama,Comedy,Romance,,60.0,,https://www.tvmaze.com/episodes/1975245/the-graduates-1x09-episode-9
1978588,la-vida-moderna-,7,Juanito,la-vida-moderna-7x51-juanito,2020-12-02,2015-03-24,nan,nan,1,regular,1,Running,5,Comedy,,,,38.0,,https://www.tvmaze.com/episodes/1978588/la-vida-moderna-7x51-juanito
1978307,sereza-i-mikrofon-podkast-,1,ДРИФТЕР НИКИТА ШИКОВ | АВТОСПОРТ В ОПАСНОСТИ,sereza-i-mikrofon-podkast-1x55-drifter-nikita-sikov-avtosport-v-opasnosti,2020-12-02,2019-11-20,nan,nan,1,regular,1,Running,0,,,,,109.0,,https://www.tvmaze.com/episodes/1978307/sereza-i-mikrofon-podkast-1x55-drifter-nikita-sikov-avtosport-v-opasnosti
1978248,world-war-two-week,3,Nazi Plunder,world-war-two-week-by-week-s03-special-nazi-plunder,2020-12-02,2018-09-01,nan,nan,2,significant_special,1,Running,21,War,History,,,15.0,,https://www.tvmaze.com/episodes/1978248/world-war-two-week-by-week-s03-special-nazi-plunder
1978314,between-2-wars-,2,Winter 1920: New York Prohibits Booze and Socialists,between-2-wars-2x06-winter-1920-new-york-prohibits-booze-and-socialists,2020-12-02,2018-04-14,nan,nan,1,regular,1,Running,21,War,History,,,18.0,,https://www.tvmaze.com/episodes/1978314/between-2-wars-2x06-winter-1920-new-york-prohibits-booze-and-socialists
1980777,jan-thomas-verden-,1,Episode 19,jan-thomas-verden-1x19-episode-19,2020-12-02,2020-10-05,nan,nan,1,regular,2,To Be Determined,0,,,,,21.0,,https://www.tvmaze.com/episodes/1980777/jan-thomas-verden-1x19-episode-19
1990736,ela-ana-,8,Episode 10,ela-ana-8x10-episode-10,2020-12-02,2020-03-14,EG,Egypt,1,regular,1,Running,7,Drama,Romance,,,39.0,,https://www.tvmaze.com/episodes/1990736/ela-ana-8x10-episode-10
2001104,red-table-talk-the-estefans-,1,Powerful Life Lessons from Supreme Court Justice Sonia Sotomayor,red-table-talk-the-estefans-1x08-powerful-life-lessons-from-supreme-court-justice-sonia-sotomayor,2020-12-02,2020-10-07,nan,nan,1,regular,1,Running,0,,,,,32.0,,https://www.tvmaze.com/episodes/2001104/red-table-talk-the-estefans-1x08-powerful-life-lessons-from-supreme-court-justice-sonia-sotomayor
2035018,roger-et-ses-humains-,1,Squatter,roger-et-ses-humains-1x21-squatter,2020-12-02,2018-12-14,nan,nan,1,regular,1,Running,0,,,,,2.0,,https://www.tvmaze.com/episodes/2035018/roger-et-ses-humains-1x21-squatter
1964493,shi-yi-changan-mingyue-ji-shi-you-,1,Episode 7,shi-yi-changan-mingyue-ji-shi-you-1x07-episode-7,2020-12-02,2020-10-28,CN,China,1,regular,1,Running,7,Drama,Anime,Romance,,20.0,,https://www.tvmaze.com/episodes/1964493/shi-yi-changan-mingyue-ji-shi-you-1x07-episode-7
1968548,something-just-like-this-,1,Episode 45,something-just-like-this-1x45-episode-45,2020-12-02,2020-11-08,nan,nan,1,regular,0,Ended,17,Romance,,,,45.0,,https://www.tvmaze.com/episodes/1968548/something-just-like-this-1x45-episode-45
1968549,something-just-like-this-,1,Episode 46,something-just-like-this-1x46-episode-46,2020-12-02,2020-11-08,nan,nan,1,regular,0,Ended,17,Romance,,,,45.0,,https://www.tvmaze.com/episodes/1968549/something-just-like-this-1x46-episode-46
1970184,alien-worlds-,1,Atlas,alien-worlds-1x01-atlas,2020-12-02,2020-12-02,nan,nan,1,regular,0,Ended,18,Science-Fiction,Nature,,,44.0,7.3,https://www.tvmaze.com/episodes/1970184/alien-worlds-1x01-atlas
1978289,alien-worlds-,1,Janus,alien-worlds-1x02-janus,2020-12-02,2020-12-02,nan,nan,1,regular,0,Ended,18,Science-Fiction,Nature,,,44.0,9.0,https://www.tvmaze.com/episodes/1978289/alien-worlds-1x02-janus
1978290,alien-worlds-,1,Eden,alien-worlds-1x03-eden,2020-12-02,2020-12-02,nan,nan,1,regular,0,Ended,18,Science-Fiction,Nature,,,44.0,9.0,https://www.tvmaze.com/episodes/1978290/alien-worlds-1x03-eden
1978291,alien-worlds-,1,Terra,alien-worlds-1x04-terra,2020-12-02,2020-12-02,nan,nan,1,regular,0,Ended,18,Science-Fiction,Nature,,,44.0,10.0,https://www.tvmaze.com/episodes/1978291/alien-worlds-1x04-terra
1976028,twisted-fate-of-love-,1,Episode 17,twisted-fate-of-love-1x17-episode-17,2020-12-02,2020-11-23,CN,China,1,regular,0,Ended,7,Drama,Romance,History,,45.0,,https://www.tvmaze.com/episodes/1976028/twisted-fate-of-love-1x17-episode-17
1976029,twisted-fate-of-love-,1,Episode 18,twisted-fate-of-love-1x18-episode-18,2020-12-02,2020-11-23,CN,China,1,regular,0,Ended,7,Drama,Romance,History,,45.0,,https://www.tvmaze.com/episodes/1976029/twisted-fate-of-love-1x18-episode-18
1976136,insect-detective-,1,Episode 23,insect-detective-1x23-episode-23,2020-12-02,2020-11-03,CN,China,1,regular,0,Ended,7,Drama,Thriller,Mystery,,45.0,,https://www.tvmaze.com/episodes/1976136/insect-detective-1x23-episode-23
1976137,insect-detective-,1,Episode 24,insect-detective-1x24-episode-24,2020-12-02,2020-11-03,CN,China,1,regular,0,Ended,7,Drama,Thriller,Mystery,,45.0,,https://www.tvmaze.com/episodes/1976137/insect-detective-1x24-episode-24
1976154,new-face-,1,Episode 13,new-face-1x13-episode-13,2020-12-02,2020-11-24,CN,China,1,regular,0,Ended,1,Action,Crime,Thriller,,45.0,,https://www.tvmaze.com/episodes/1976154/new-face-1x13-episode-13
1976155,new-face-,1,Episode 14,new-face-1x14-episode-14,2020-12-02,2020-11-24,CN,China,1,regular,0,Ended,1,Action,Crime,Thriller,,45.0,,https://www.tvmaze.com/episodes/1976155/new-face-1x14-episode-14
1976185,psych-hunter-,1,Episode 19,psych-hunter-1x19-episode-19,2020-12-02,2020-11-23,nan,nan,1,regular,0,Ended,7,Drama,Thriller,Mystery,,45.0,,https://www.tvmaze.com/episodes/1976185/psych-hunter-1x19-episode-19
1976186,psych-hunter-,1,Episode 20,psych-hunter-1x20-episode-20,2020-12-02,2020-11-23,nan,nan,1,regular,0,Ended,7,Drama,Thriller,Mystery,,45.0,,https://www.tvmaze.com/episodes/1976186/psych-hunter-1x20-episode-20
1977632,to-love-,1,Episode 21,to-love-1x21-episode-21,2020-12-02,2020-11-19,CN,China,1,regular,0,Ended,6,Crime,Thriller,Mystery,,45.0,,https://www.tvmaze.com/episodes/1977632/to-love-1x21-episode-21
1977633,to-love-,1,Episode 22,to-love-1x22-episode-22,2020-12-02,2020-11-19,CN,China,1,regular,0,Ended,6,Crime,Thriller,Mystery,,45.0,,https://www.tvmaze.com/episodes/1977633/to-love-1x22-episode-22
1985457,you-complete-me-,1,Episode 1,you-complete-me-1x01-episode-1,2020-12-02,2020-12-02,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1985457/you-complete-me-1x01-episode-1
1985458,you-complete-me-,1,Episode 2,you-complete-me-1x02-episode-2,2020-12-02,2020-12-02,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1985458/you-complete-me-1x02-episode-2
2024907,el-anesa-farah-,2,Episode 14,el-anesa-farah-2x14-episode-14,2020-12-02,2019-12-29,nan,nan,1,regular,0,Ended,7,Drama,Comedy,,,40.0,,https://www.tvmaze.com/episodes/2024907/el-anesa-farah-2x14-episode-14
2118318,crash-course-organic-chemistry-1,1,Alkene Redox Reactions,crash-course-organic-chemistry-1x17-alkene-redox-reactions,2020-12-02,2020-04-30,nan,nan,1,regular,1,Running,0,,,,,,,https://www.tvmaze.com/episodes/2118318/crash-course-organic-chemistry-1x17-alkene-redox-reactions
2143634,too-many-spirits-,2,Ryan & Shane Get Drunk & Read Holiday Horror Stories,too-many-spirits-2x01-ryan-shane-get-drunk-read-holiday-horror-stories,2020-12-02,2020-10-08,nan,nan,1,regular,1,Running,0,,,,,25.0,,https://www.tvmaze.com/episodes/2143634/too-many-spirits-2x01-ryan-shane-get-drunk-read-holiday-horror-stories
2166193,hello-kittys-super-cute-adventures-,1,Happy Campers,hello-kittys-super-cute-adventures-1x07-happy-campers,2020-12-02,2020-10-26,nan,nan,1,regular,1,Running,4,Children,,,,,,https://www.tvmaze.com/episodes/2166193/hello-kittys-super-cute-adventures-1x07-happy-campers
2239607,scisho,2020,How Compost Is Made: A Field Trip!,scishow-kids-2020-12-02-how-compost-is-made-a-field-trip,2020-12-02,2015-03-09,nan,nan,1,regular,1,Running,0,,,,,5.0,,https://www.tvmaze.com/episodes/2239607/scishow-kids-2020-12-02-how-compost-is-made-a-field-trip
2318096,bride-of-beirut-,2,Episode 40,bride-of-beirut-2x40-episode-40,2020-12-02,2019-09-01,nan,nan,1,regular,1,Running,7,Drama,Romance,,,,,https://www.tvmaze.com/episodes/2318096/bride-of-beirut-2x40-episode-40
1998525,mermaid-prince-,1,Episode 11,mermaid-prince-1x11-episode-11,2020-12-02,2020-11-25,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998525/mermaid-prince-1x11-episode-11
1998526,mermaid-prince-,1,Episode 12,mermaid-prince-1x12-episode-12,2020-12-02,2020-11-25,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998526/mermaid-prince-1x12-episode-12
1991526,conversa-com-bial-,4,Perfeito Fortuna e Evandro Mesquita,conversa-com-bial-4x143-perfeito-fortuna-e-evandro-mesquita,2020-12-02,2017-05-03,BR,Brazil,1,regular,1,Running,0,,,,,40.0,,https://www.tvmaze.com/episodes/1991526/conversa-com-bial-4x143-perfeito-fortuna-e-evandro-mesquita
2036614,the-bump-,2,The Bump 72,the-bump-2x60-the-bump-72,2020-12-02,2019-10-02,US,United States,1,regular,1,Running,19,Sports,,,,30.0,,https://www.tvmaze.com/episodes/2036614/the-bump-2x60-the-bump-72
1980718,sj-returns-,4,Episode 77,sj-returns-4x77-episode-77,2020-12-02,2017-10-09,KR,"Korea, Republic of",1,regular,1,Running,0,,,,,5.0,,https://www.tvmaze.com/episodes/1980718/sj-returns-4x77-episode-77
2192622,diti-proti-zirok-,2,"Выпуск 9 (TAYANNA, Александр Педан, Роман Мищеряков)",diti-proti-zirok-2x09-vypusk-9-tayanna-aleksandr-pedan-roman-miserakov,2020-12-02,2019-09-25,nan,nan,1,regular,1,Running,1,Action,Family,,,90.0,,https://www.tvmaze.com/episodes/2192622/diti-proti-zirok-2x09-vypusk-9-tayanna-aleksandr-pedan-roman-miserakov
1977756,tooning-out-the-news-,1,"""Hot Take""",tooning-out-the-news-1x106-hot-take,2020-12-02,2020-04-07,nan,nan,1,regular,1,Running,5,Comedy,,,,15.0,,https://www.tvmaze.com/episodes/1977756/tooning-out-the-news-1x106-hot-take
2135009,dimension-20-,7,We Need to Talk About Cody,dimension-20-7x04-we-need-to-talk-about-cody,2020-12-02,2018-09-12,US,United States,1,regular,1,Running,5,Comedy,Adventure,Fantasy,,,,https://www.tvmaze.com/episodes/2135009/dimension-20-7x04-we-need-to-talk-about-cody
1960029,goede-tijden-slechte-tijden-3,31,Aflevering 6310,goede-tijden-slechte-tijden-31x55-aflevering-6310,2020-12-02,1990-10-01,nan,nan,1,regular,1,Running,7,Drama,Romance,,,25.0,,https://www.tvmaze.com/episodes/1960029/goede-tijden-slechte-tijden-31x55-aflevering-6310
1979362,rooneys-last-roll-,1,Memories,rooneys-last-roll-1x04-memories,2020-12-02,2020-11-11,US,United States,1,regular,0,Ended,7,Drama,Comedy,Romance,,8.0,,https://www.tvmaze.com/episodes/1979362/rooneys-last-roll-1x04-memories
1958865,wwe-nxt-14,14,Main Event: Raquel Gonzalez vs. Shotzi Blackheart in a WarGames Advantage Ladder Match,wwe-nxt-14x49-main-event-raquel-gonzalez-vs-shotzi-blackheart-in-a-wargames-advantage-ladder-match,2020-12-02,2010-02-23,US,United States,1,regular,1,Running,0,,,,,77.0,,https://www.tvmaze.com/episodes/1958865/wwe-nxt-14x49-main-event-raquel-gonzalez-vs-shotzi-blackheart-in-a-wargames-advantage-ladder-match
1976920,ruth-r,2020,Holiday Jingle Wrap Challenge,ruth-ruby-virtual-sleepover-challenges-2020-12-02-holiday-jingle-wrap-challenge,2020-12-02,2019-08-09,US,United States,1,regular,1,Running,5,Comedy,Children,DIY,,6.0,,https://www.tvmaze.com/episodes/1976920/ruth-ruby-virtual-sleepover-challenges-2020-12-02-holiday-jingle-wrap-challenge
1945144,noblesse-,1,Blood Contract / Devote,noblesse-1x09-blood-contract-devote,2020-12-02,2015-12-04,nan,nan,1,regular,0,Ended,3,Anime,Supernatural,,,25.0,,https://www.tvmaze.com/episodes/1945144/noblesse-1x09-blood-contract-devote
1979825,sim-for-you-,4,Chanyeol's Episode 17,sim-for-you-4x17-chanyeols-episode-17,2020-12-03,2019-03-25,KR,"Korea, Republic of",1,regular,1,Running,0,,,,,16.0,,https://www.tvmaze.com/episodes/1979825/sim-for-you-4x17-chanyeols-episode-17
1963996,257-pricin-ctoby-zit-,2,Серия 19,257-pricin-ctoby-zit-2x06-seria-19,2020-12-03,2020-03-26,RU,Russian Federation,1,regular,0,Ended,7,Drama,Comedy,,,24.0,,https://www.tvmaze.com/episodes/1963996/257-pricin-ctoby-zit-2x06-seria-19
1960726,psih-,1,Ревность,psih-1x05-revnost,2020-12-03,2020-11-05,RU,Russian Federation,1,regular,0,Ended,7,Drama,Thriller,,,62.0,,https://www.tvmaze.com/episodes/1960726/psih-1x05-revnost
1954453,serlok-v-rossii-,1,Сердце Холмса I,serlok-v-rossii-1x07-serdce-holmsa-i,2020-12-03,2020-10-22,RU,Russian Federation,1,regular,0,Ended,6,Crime,Mystery,,,51.0,8.0,https://www.tvmaze.com/episodes/1954453/serlok-v-rossii-1x07-serdce-holmsa-i
